Fri Sep 24 2021 05:52:17 GMT-0400 (Eastern Daylight Time) - Run Time: 3274ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: 2006 GTA zone of destination - gta06_dest
Table: Trip purpose of destination - purp_dest


Filters:
Trip purpose of destination - purp_dest In M, 
and
Regional municipality of household - region_hhld In 5, 6, 11, 

Trip 2016
ROW : gta06_orig
COLUMN : gta06_dest

TABLE    : purp_dest (Market/Shop)

  gta06_orig  gta06_dest      total
        6169        6261         44
        6170        6076         31
        6170        6108         25
        6170        6144         14
        6170        6157        102
        6170        6158         52
        6170        6171         25
        6170        6174         54
        6170        6177         13
        6171        6145         68
        6171        6146         13
        6171        6152         17
        6171        6156         10
        6171        6157         34
        6171        6158         31
        6171        6176          8
        6171        6177          9
        6171        6199         10
        6171        6225         20
        6172        6023         13
        6172        6055         20
        6172        6076         10
        6172        6090         20
        6172        6094         13
        6172        6108         14
        6172        6109         25
        6172        6144         20
        6172        6156         23
        6172        6158         16
        6172        6160         22
        6172        6169         13
        6172        6174         23
        6172        6191         21
        6172        6275         35
        6173        6076         14
        6173        6108         36
        6173        6116         64
        6173        6154         36
        6173        6171         24
        6173        6174         48
        6173        6176         24
        6173        6177         12
        6173        6198         38
        6173        6243         25
        6173        9998         36
        6174        4057         36
        6174        6110         23
        6174        6151         34
        6174        6154         16
        6174        6157         63
        6174        6161         35
        6174        6171         17
        6174        6174         83
        6174        6234         52
        6175        6084         14
        6175        6157         48
        6175        6174         78
        6176        4057         36
        6176        6033         22
        6176        6076         72
        6176        6124         35
        6176        6144         40
        6176        6157         74
        6176        6158         11
        6176        6174         44
        6176        6177         13
        6177        6052         22
        6177        6086         11
        6177        6108         19
        6177        6151         13
        6177        6152         13
        6177        6157         23
        6177        6171         12
        6177        6174         10
        6177        6175         13
        6177        6177         20
        6178        6109         13
        6178        6156         20
        6179        6152         30
        6179        6220         27
        6180        6076         55
        6180        6077         12
        6180        6122         14
        6181        6157         20
        6181        6174         24
        6182        6075         17
        6182        6076         17
        6182        6157        156
        6182        6184         33
        6182        6198         34
        6182        6219         59
        6182        6220         20
        6182        6232          8
        6183        6174         82
        6183        6241         17
        6183        9998         16
        6185        6026         26
        6185        6032         14
        6185        6033         10
        6185        6102         19
        6185        6261          4
        6186        6033         10
        6186        6185         13
        6187        6033          4
        6187        6232          8
        6188        6188          9
        6188        6226         22
        6188        6261          4
        6188        6312         11
        6189        6262         28
        6189        6294          9
        6190        6157         13
        6190        6235          4
        6191        4053         37
        6191        6049         13
        6191        6084         41
        6191        6199         65
        6191        6219         46
        6191        6226         23
        6191        6243          4
        6192        6219         29
        6193        5153         13
        6193        6005          8
        6193        6023         28
        6193        6146         18
        6193        6194         10
        6193        6198         36
        6193        6199        128
        6193        6201         11
        6193        6202         18
        6193        6219         42
        6193        6220         39
        6193        6222         10
        6193        6232         20
        6193        6241         36
        6193        6243         17
        6193        6360         10
        6193        9998         45
        6194        6052         82
        6194        6072         16
        6194        6086         20
        6194        6092         39
        6194        6133         16
        6194        6157         37
        6194        6198         65
        6194        6199         26
        6194        6214         10
        6194        6220         30
        6194        6243         10
        6194        6261         11
        6194        6296         11
        6195        6157         14
        6195        6193         10
        6195        6203         10
        6195        6219          8
        6196        6076         18
        6196        6158          8
        6196        6191         10
        6196        6198         62
        6196        6199         58
        6196        6219         10
        6196        6220         62
        6196        6226         19
        6196        6241         46
        6197        4053         11
        6197        6046         12
        6197        6200         20
        6197        6241         39
        6197        9998         10
        6198        4035         38
        6198        6047         46
        6198        6076          6
        6198        6082         11
        6198        6086         42
        6198        6157         51
        6198        6174         23
        6198        6197          6
        6198        6198        182
        6198        6199        190
        6198        6200          9
        6198        6214          5
        6198        6220         92
        6198        6225         27
        6198        6226         35
        6198        6235         34
        6198        6241         65
        6198        6243         77
        6198        6350         13
        6199          50         15
        6199        4076         43
        6199        6084         14
        6199        6086         35
        6199        6108          9
        6199        6131          3
        6199        6157         27
        6199        6191        167
        6199        6198        167
        6199        6199        930
        6199        6202         11
        6199        6203          9
        6199        6206        133
        6199        6214         20
        6199        6219          9
        6199        6220         67
        6199        6222         16
        6199        6225         26
        6199        6226         60
        6199        6227         67
        6199        6228         88
        6199        6232        147
        6199        6235          8
        6199        6236         16
        6199        6239         28
        6199        6241        102
        6199        6243         76
        6200        6198         10
        6200        6199          9
        6200        6216         23
        6200        6231         23
        6200        6232         14
        6201        6122          6
        6201        6191         28
        6201        6199         14
        6201        6219         13
        6201        6227         11
        6201        6243         28
        6202        6084         20
        6202        6191         21
        6202        6199        115
        6202        6207         19
        6202        6219          9
        6202        6232         48
        6202        6235         11
        6202        6241         27
        6202        6262         31
        6203        6191         30
        6203        6198         14
        6203        6199         35
        6203        6200         10
        6203        6203         27
        6203        6219         62
        6203        6220         15
        6203        6232         38
        6203        6241         39
        6204        6191         56
        6204        6199          5
        6204        6206         24
        6204        6217         11
        6204        6218         24
        6204        6241         12
        6204        9998         14
        6205        6052          5
        6205        6199         19
        6205        6204        132
        6205        6220          6
        6206        6083          5
        6206        6086         79
        6206        6198         27
        6206        6199         14
        6206        6220         22
        6206        6226         34
        6206        6232         29
        6206        6235          8
        6206        6241         38
        6206        9998         40
        6207        6076         69
        6207        6086          6
        6207        6203         15
        6207        6216         26
        6207        6220         14
        6207        6235         15
        6207        9998          6
        6208        6241         19
        6209        6212         19
        6209        6220         95
        6210        6052         33
        6210        6076         22
        6210        6157         15
        6210        6219          6
        6211        6220         28
        6212        6023         28
        6212        6172         13
        6212        6176         35
        6212        6220         16
        6212        6230         25
        6212        6235          4
        6212        6236         15
        6212        6241          6
        6212        9998         25
        6213        6199        123
        6213        6215         16
        6213        6217         13
        6213        6219         35
        6213        6220         13
        6213        6226         15
        6213        6232         73
        6213        6235         35
        6213        6241         32
        6213        6249         27
        6213        9998         25
        6214        6033         23
        6214        6191         23
        6214        6200         10
        6214        6214         71
        6214        6232          5
        6214        6342          8
        6215        6232         58
        6215        6235         13
        6215        6241         19
        6216        6076         28
        6216        6080         27
        6216        6108          7
        6216        6157         36
        6216        6191         35
        6216        6198         12
        6216        6199         17
        6216        6213         49
        6216        6219         19
        6216        6220         88
        6216        6226         15
        6216        6232        119
        6216        6235         84
        6216        6241         19
        6216        6243         14
        6216        6259         11
        6216        9998          8
        6217        6157         11
        6217        6198         13
        6217        6199         85
        6217        6206         11
        6217        6217         14
        6217        6218         33
        6217        6219         29
        6217        6220        119
        6217        6226         11
        6217        6232         56
        6217        6235         53
        6217        6241         33
        6217        6243         15
        6217        6250         11
        6217        9998          9
        6218        6052         28
        6218        6157          6
        6218        6171         13
        6218        6199          8
        6218        6206         70
        6218        6218         90
        6218        6220         85
        6218        6225          8
        6218        6232         33
        6218        6235          5
        6218        6241         18
        6218        6243         11
        6218        9998         11
        6219         180         18
        6219        6052         34
        6219        6157         33
        6219        6191          6
        6219        6198         88
        6219        6199        202
        6219        6219         32
        6219        6220        165
        6219        6225         47
        6219        6226         23
        6219        6227         37
        6219        6232          9
        6219        6235         20
        6219        6241         58
        6219        6243         41
        6219        6286         25
        6219        6342         25
        6219        9998        166
        6220        6092         11
        6220        6191          8
        6220        6198         33
        6220        6199         28
        6220        6209         11
        6220        6210         11
        6220        6219         25
        6220        6220         33
        6220        6225         42
        6220        6226         21
        6220        6231         28
        6220        6232         53
        6220        6235         16
        6220        6241         43
        6220        6243         27
        6221        6110         12
        6221        6136         14
        6221        6174         18
        6222        6052         64
        6222        6079         27
        6222        6086         12
        6222        6181         12
        6222        6185         11
        6222        6198         55
        6222        6199         92
        6222        6213         11
        6222        6219         11
        6222        6220         77
        6222        6222         10
        6222        6224         16
        6222        6226         13
        6222        6232         10
        6222        6233          5
        6222        6235         35
        6222        6241         63
        6222        9998         26
        6223        6052         58
        6223        6084         11
        6223        6086         25
        6223        6157         53
        6223        6198         77
        6223        6199        116
        6223        6222         34
        6223        6225         20
        6223        6231         10
        6223        6241          4
        6225        4057          9
        6225        6158         61
        6225        6198         11
        6225        6199         39
        6225        6214         23
        6225        6220          7
        6225        6225         59
        6225        6226         26
        6225        6235         10
        6225        6241        157
        6225        6243         10
        6226        6033         34
        6226        6057         29
        6226        6084         84
        6226        6158         23
        6226        6191         34
        6226        6198         51
        6226        6199         27
        6226        6214         21
        6226        6215         15
        6226        6220         73
        6226        6221         15
        6226        6225        134
        6226        6226         13
        6226        6227         50
        6226        6228         12
        6226        6230         11
        6226        6232         34
        6226        6234         11
        6226        6235        196
        6226        6241         43
        6226        6243         83
        6226        6250         11
        6226        6282         10
        6226        6365         35
        6227        6219         14
        6227        6220         11
        6227        6231         29
        6227        6232         13
        6227        6235         20
        6227        6243         14
        6228        6220         92
        6228        6225         83
        6228        6226         79
        6228        6228         44
        6228        6232         78
        6228        6235         34
        6229        6230         11
        6230        6086         21
        6230        6132         15
        6230        6141         15
        6230        6157         27
        6230        6199         14
        6230        6220         32
        6230        6230         49
        6230        6232         45
        6230        6236         11
        6230        6241         16
        6230        6249         30
        6231        6102          7
        6231        6199         19
        6231        6219         11
        6231        6220         13
        6231        6235         11
        6231        6236         28
        6231        6350         11
        6232        6047         23
        6232        6052         13
        6232        6085          8
        6232        6186         16
        6232        6198         30
        6232        6199         25
        6232        6215         19
        6232        6219         10
        6232        6223          5
        6232        6225         21
        6232        6227         19
        6232        6231         23
        6232        6232         18
        6232        6241         78
        6233        6086         31
        6233        6090         21
        6233        6191         23
        6233        6199         10
        6233        6220         72
        6233        6221         21
        6233        6225         21
        6233        6232         63
        6233        6233         12
        6233        6235         89
        6233        6241         65
        6233        6243         11
        6234        6317         10
        6235        4057         21
        6235        6086         12
        6235        6090         47
        6235        6165         16
        6235        6187          4
        6235        6191         16
        6235        6199         35
        6235        6200        429
        6235        6220         51
        6235        6221         40
        6235        6226         48
        6235        6232         73
        6235        6235         93
        6235        6236         90
        6235        6241        186
        6235        6243        115
        6236         247         30
        6236        6076         16
        6236        6090         22
        6236        6157         57
        6236        6200         14
        6236        6213         14
        6236        6219         60
        6236        6227         11
        6236        6232         29
        6236        6235         59
        6236        6236         82
        6236        6241        148
        6236        6243         35
        6238        6219         12
        6240        6235         59
        6240        6241         25
        6240        6243        124
        6241        6157         16
        6241        6191         38
        6241        6198         17
        6241        6199          6
        6241        6220         32
        6241        6226         16
        6241        6232         11
        6241        6235        242
        6241        6241         38
        6241        6243          9
        6241        6262         10
        6241        6350         27
        6242        3153          9
        6243        6086         96
        6243        6112         13
        6243        6198         11
        6243        6220         51
        6243        6221         13
        6243        6225         21
        6243        6232         17
        6243        6235         59
        6243        6241         87
        6245        6084         27
        6246        6262         20
        6247        6243         13
        6248        6035         48
        6248        6086         29
        6248        6171         19
        6248        6200         16
        6248        6226         15
        6248        6232         15
        6248        6241          6
        6248        6249          9
        6248        6350         18
        6249        6219         10
        6249        6235         22
        6249        6241        110
        6250        6199          4
        6250        6233         16
        6250        6235         31
        6250        6241          9
        6252        6158         29
        6252        6199         68
        6252        6203          9
        6252        6213         27
        6252        6220         29
        6252        6226         18
        6252        6232          9
        6252        6235         87
        6252        6241         56
        6252        6243         10
        6252        6249         64
        6252        6250          4
        6253         166         10
        6253        6235         41
        6253        6241          9
        6253        9998         10
        6254        6235         16
        6255        6225         11
        6255        6241         25
        6256        6220          5
        6256        6261          4
        6256        6262         24
        6257        6052         69
        6257        6086         78
        6257        6098         12
        6257        6259         18
        6257        6261         68
        6257        6262         13
        6257        6267         17
        6257        6268         51
        6257        6269        118
        6258        6052         24
        6258        6076         15
        6258        6086         20
        6258        6241         17
        6258        6261         45
        6258        6262         10
        6258        6266         16
        6258        6268         18
        6258        6269         34
        6258        6300         26
        6259        6033         33
        6259        6039         18
        6259        6076        104
        6259        6157         55
        6259        6190         18
        6259        6259        323
        6259        6261        198
        6259        6262         30
        6259        6266          9
        6259        6268         39
        6259        6269         23
        6259        6288         36
        6259        6300        186
        6259        9998         10
        6260        6033          8
        6260        6157         10
        6260        6259         12
        6260        6260         44
        6260        6261        114
        6260        6262         28
        6260        6266         18
        6260        9998         20
        6261        6033         78
        6261        6157          8
        6261        6185         28
        6261        6226         37
        6261        6259         65
        6261        6261         39
        6261        6262         38
        6261        6266          7
        6261        6268         13
        6261        6269         36
        6261        6286         10
        6261        6289         16
        6261        6300         14
        6261        6317         11
        6262        4041          9
        6262        4042          9
        6262        6033         21
        6262        6112         12
        6262        6122         10
        6262        6158         10
        6262        6226         19
        6262        6259         29
        6262        6261        108
        6262        6262         90
        6262        6266          8
        6262        6268         25
        6262        6277         21
        6262        6288         64
        6262        6289         29
        6262        6342          9
        6263        6086          9
        6263        6111         13
        6263        6232         19
        6263        6243         11
        6263        6259         15
        6263        6261         10
        6263        6269         19
        6263        6300          6
        6265        6086         21
        6265        6157         12
        6265        6261         10
        6265        6266         10
        6265        6269         10
        6266        6044         12
        6266        6052         16
        6266        6146         50
        6266        6157         32
        6266        6158          6
        6266        6259         74
        6266        6261         64
        6266        6262        128
        6266        6266         40
        6266        6269         39
        6266        6288         10
        6266        6289         12
        6266        6300         21
        6266        6317         11
        6267        6032         10
        6267        6035         37
        6267        6086         20
        6267        6157         36
        6267        6174         25
        6267        6259         21
        6267        6261         30
        6267        6262         99
        6267        6266        157
        6267        6268        123
        6267        6269        213
        6268        6033         33
        6268        6039         11
        6268        6050         37
        6268        6086         52
        6268        6157        122
        6268        6259         34
        6268        6261         73
        6268        6262         48
        6268        6266         15
        6268        6268         16
        6268        6269        112
        6268        6271         19
        6268        6277          9
        6268        6285          9
        6268        6288         56
        6268        6312         11
        6268        9998         12
        6269        4062         14
        6269        6025         14
        6269        6032         23
        6269        6033         19
        6269        6157         34
        6269        6171         47
        6269        6191         14
        6269        6259         20
        6269        6261         53
        6269        6262        181
        6269        6268        233
        6269        6269        106
        6269        6270         17
        6269        6276         11
        6269        6277         66
        6269        6283         19
        6269        6288         71
        6269        6300         36
        6270        6259         19
        6270        6261         38
        6270        6262        103
        6270        6268         42
        6270        6269         84
        6270        6270         25
        6270        6288         18
        6270        7179         25
        6271        3701         13
        6271        6086         12
        6271        6259         19
        6271        6261         51
        6271        6266         16
        6271        6267          7
        6271        6268         40
        6271        6269         28
        6271        6274         23
        6271        6277         11
        6271        6283         12
        6271        6286         23
        6271        6288         26
        6271        6310          9
        6272        6086         67
        6272        6259         19
        6272        6261         10
        6272        6277         17
        6273        6032         20
        6273        6084         11
        6273        6086          9
        6273        6261         16
        6273        6266         31
        6273        6277         11
        6273        6300         18
        6273        6319         11
        6274        6073         10
        6274        6262         12
        6275        6259         44
        6275        6261         13
        6275        6262         88
        6275        6269         17
        6275        6273         40
        6275        6277        212
        6275        6300         44
        6275        6319         90
        6276        6108          9
        6276        6157         71
        6276        6262         10
        6276        6269         11
        6276        6277         65
        6276        6297         71
        6276        6300         45
        6276        6342         18
        6277        6136         13
        6277        6235         23
        6277        6261         12
        6277        6277         15
        6277        6289         89
        6277        6299         12
        6277        6300         11
        6279        6032         12
        6279        6261         26
        6279        6262        114
        6279        6270         17
        6281        6261         21
        6281        6262         43
        6281        6277         40
        6282        6262         52
        6282        6277         33
        6282        6288         19
        6282        6294         13
        6283        6288         18
        6284        6130         85
        6284        6217          7
        6284        6277         23
        6284        6288         23
        6285        6032         18
        6285        6086         19
        6285        6157         31
        6285        6220         22
        6285        6261         20
        6285        6266         26
        6285        6269         32
        6285        6276         10
        6285        6277         58
        6285        6299         32
        6286        6259         11
        6286        6261         23
        6286        6262         96
        6286        6268         17
        6286        6269         43
        6286        6270         25
        6286        6277        137
        6286        6288         10
        6286        6289         48
        6288        6076         14
        6288        6157         64
        6288        6261         47
        6288        6262         65
        6288        6268         16
        6288        6269         22
        6288        6277         21
        6288        6286         54
        6288        6288         17
        6288        6289         15
        6288        6300         31
        6288        6329         23
        6289        6086         12
        6289        6157         34
        6289        6261         67
        6289        6262        106
        6289        6269         13
        6289        6271         22
        6289        6277         71
        6289        6286         15
        6289        6288         79
        6289        6317         23
        6290        6033         50
        6290        6157         27
        6290        6212         31
        6290        6259         62
        6290        6261         61
        6290        6262         54
        6290        6268         69
        6290        6269        100
        6290        6271         15
        6290        6282         23
        6290        6288         23
        6290        6297         25
        6291        6277         12
        6291        6288         66
        6292        6260         40
        6292        6261         89
        6292        6262         27
        6292        6277         11
        6292        6289         18
        6292        6300         22
        6294        6259         53
        6294        6261         13
        6294        6275         17
        6294        6289         12
        6294        6294         12
        6294        6300         23
        6296        6108         17
        6296        6262         73
        6296        6275         14
        6296        6277         80
        6296        6286          9
        6296        6300         64
        6297        6091         25
        6297        6261          9
        6297        6262         13
        6297        6269          7
        6297        6299          5
        6297        6300         66
        6299        6011         13
        6299        6112         11
        6299        6124         57
        6299        6157         29
        6299        6261         11
        6299        6262         48
        6299        6277         39
        6299        6289          4
        6299        6300         19
        6299        6317         25
        6300        6203         33
        6300        6262         11
        6300        6266          6
        6300        6269         13
        6300        6277        115
        6300        6289        150
        6300        6300         26
        6300        6322         11
        6301        6033         18
        6301        6038         20
        6301        6184         26
        6301        6262         21
        6301        6271         11
        6301        6277         30
        6301        6296         23
        6301        6300         45
        6302        6261         10
        6302        6300        105
        6303        6052         24
        6303        6104         20
        6303        6157         20
        6303        6187         24
        6303        6256         24
        6304        6262          6
        6304        6277         45
        6306        6086         19
        6306        6278          7
        6307        6052         22
        6307        6157         21
        6307        6262         10
        6307        6269         20
        6307        6277         32
        6307        6294          8
        6308           1         20
        6308        6032         14
        6308        6052         10
        6308        6158         10
        6308        6220         29
        6308        6241         11
        6308        6261         28
        6308        6277          7
        6308        6282         10
        6308        6300        150
        6308        6312        167
        6308        6317         79
        6308        6319        114
        6308        6320         12
        6308        6356         45
        6309        6241         34
        6309        6259          9
        6309        6261         64
        6309        6262         40
        6309        6267         16
        6309        6269          8
        6309        6277         37
        6309        6300         12
        6309        6312        255
        6309        6315         14
        6309        6317        105
        6309        6319         43
        6309        6342         15
        6309        6362         15
        6310        6243         96
        6310        6262         34
        6310        6312        133
        6310        6314         10
        6310        6319        123
        6310        6362          9
        6311        6312         28
        6311        6319         12
        6311        6329         54
        6312        6157         24
        6312        6199         17
        6312        6261         14
        6312        6262         14
        6312        6272         23
        6312        6273         16
        6312        6289         19
        6312        6299         25
        6312        6309         28
        6312        6312        250
        6312        6313         13
        6312        6317         75
        6312        6318          8
        6312        6319        100
        6312        6320         11
        6312        6363         28
        6313        6312         71
        6313        6317         11
        6314        6262         18
        6314        6317         11
        6315        6052         42
        6315        6086         13
        6315        6311         16
        6315        6312         43
        6316        6261         27
        6316        6312         38
        6316        6317         13
        6316        6321          6
        6316        6326         10
        6317        6312         87
        6317        6313         20
        6317        6319         43
        6318        6289         15
        6318        6317         13
        6318        6329         15
        6319        6316         15
        6319        6317         20
        6320        6243         17
        6320        6262          8
        6320        6289         23
        6320        6312         39
        6320        6313        120
        6320        6317        101
        6320        6319         15
        6322        6277         10
        6322        6326         16
        6323        6076         11
        6325        6086         48
        6325        6312         35
        6325        6317        133
        6325        6319         12
        6325        6329         11
        6326        6243         10
        6326        6289          8
        6326        6309         25
        6326        6312        101
        6326        6317         37
        6326        6319         24
        6327        6039         24
        6329        6312         44
        6331        6243         23
        6331        6261         27
        6331        6312         95
        6331        6317         17
        6331        6319         22
        6331        6326         24
        6332        4053         15
        6332        6243         31
        6332        6309          8
        6333        6033         45
        6333        6036         23
        6333        6261         15
        6333        6312         29
        6333        6319          8
        6333        6335         11
        6333        6337          9
        6333        9998         90
        6334        6157          7
        6334        6262         37
        6334        6319         11
        6334        6337         17
        6335        6337         37
        6335        6350         23
        6336        6039         10
        6336        6199         10
        6336        6206         11
        6336        6336         43
        6336        6337         62
        6336        6342         40
        6336        6343         29
        6337        6086         24
        6337        6151         27
        6337        6157         45
        6337        6191         12
        6337        6218         12
        6337        6235         24
        6337        6261         59
        6337        6300          4
        6337        6321          9
        6337        6336         75
        6337        6337        142
        6337        6342         59
        6337        6350         12
        6338        6049         13
        6338        6059         85
        6338        6086         17
        6338        6261         23
        6338        6337         54
        6338        6342         99
        6338        6343        149
        6338        9998         22
        6339        6312         17
        6339        6337         24
        6339        6342         24
        6340        6096         22
        6340        6315         20
        6340        6342        223
        6340        6343         53
        6340        6344         18
        6341        6084         25
        6341        6136          8
        6341        6241         31
        6341        6310         18
        6341        6337         30
        6341        6340         42
        6341        6342        636
        6341        6343         15
        6341        6344         13
        6341        6350         49
        6341        9998          9
        6342        5108         76
        6342        6086         13
        6342        6191         24
        6342        6225         20
        6342        6314         10
        6342        6336         29
        6342        6337         13
        6342        6340         62
        6342        6342        777
        6342        6343         91
        6342        6344         32
        6342        6345         19
        6342        6350         11
        6343        5086         27
        6343        6086         36
        6343        6238         19
        6343        6241         39
        6343        6342        468
        6343        6343        100
        6343        6350          7
        6343        9998         32
        6344        6086         15
        6344        6111         11
        6344        6220         31
        6344        6337         57
        6344        6342        258
        6344        6343         14
        6344        6345         15
        6345        6342        405
        6345        6343         56
        6345        6344         10
        6345        6345         33
        6346        6262         44
        6346        6317         11
        6346        6342        124
        6346        6344         18
        6347        6342         94
        6347        6343         58
        6348        6219          6
        6348        6226         27
        6348        6241         21
        6348        6342         30
        6348        6346         27
        6349        6125         11
        6349        6126         11
        6349        6232         19
        6349        6243         27
        6349        6342         23
        6349        9998         32
        6350        5193         10
        6350        6110          8
        6350        6157         54
        6350        6214         23
        6350        6219          5
        6350        6220         17
        6350        6226         57
        6350        6243         14
        6350        6248         15
        6350        6262         12
        6350        6312         15
        6350        6336         10
        6350        6337         24
        6350        6342        167
        6350        6343         23
        6350        6344         11
        6350        6350         40
        6350        9998          8
        6351        5245         16
        6351        6360         12
        6353        5032         27
        6353        6076         16
        6353        6261         14
        6353        6360         35
        6354        6033         17
        6354        6038         12
        6354        6261         29
        6354        9068         33
        6355        6009         16
        6355        6033         27
        6355        6076         66
        6355        6086         12
        6355        6360          6
        6356        6360         21
        6357        5043         23
        6357        6009         15
        6357        6360         16
        6358        5007         32
        6358        5126         30
        6358        5245         43
        6358        6010         27
        6359        5032         46
        6359        5088         27
        6359        5126         14
        6359        5148         27
        6359        5151         16
        6359        5245         66
        6359        6003         23
        6359        6360         14
        6360        4057         24
        6360        4082         35
        6360        5032         26
        6360        5082         25
        6360        5088         12
        6360        5091         27
        6360        5148         53
        6360        5245         36
        6360        6003         65
        6360        6012         44
        6360        6014         14
        6360        6023         18
        6360        6034         16
        6360        6038         17
        6360        6086         14
        6360        6097         17
        6360        6157         12
        6360        6159         16
        6360        6262         13
        6360        6360        336
        6361        6262         14
        6361        6312         28
        6362        6261         13
        6362        6262         30
        6362        6310         23
        6362        6312         38
        6362        6315         30
        6362        6317         32
        6362        6319         69
        6363        6034         15
        6363        6262         29
        6363        6312         15
        6363        6319         66
        6363        9068         25
        6363        9998         43
        6364          53         28
